,Code,Date,Title,Contents
158,041190,2023-08-23,코인 [1],['똑락느낌이다.2짜 볼수도있다.ㅋ\r']
159,041190,2023-08-23,그만사..,['이 OOO']
160,041190,2023-08-23,대성창투 양자컴퓨터 개발 투자 [1],"['우기투는 오로지 코인\r', '답없다']"
161,041190,2023-08-23,감사합니다 싼가격주셔서,"['오늘도 2천만원 매수햇습니다\r', ' ', '내일도 계속떨어뜨려주세요\r', ' ']"
162,041190,2023-08-23,대성창투,['간다']
163,041190,2023-08-23,오늘 반대매매 한다는거,"['현금매입했다\r', '죽어라 올려라 제발!']"
164,041190,2023-08-23,진심 우리공매투자 바닥이 어딘지,['도대체 감이 오질 않는다 이런 주식 진짜 처음 본다']
165,041190,2023-08-23,국장탓하노 [1],"['지수올라도 빠지고 내리면 더빠지고\r', '비코내려도 빠지고  올라도 보합선\r', '공매에  대차찬고 9백만주 신용3백만주\r', '오르겟냐??ㅋㅋ  곳2짜본다  준비하시길']"
166,041190,2023-08-23,그냥 국장이 문제인듯 [3],"['언젠가 잘 빠져나가게 되면 국장은 다신 안온다. \r', '주식이 문제가 아니라 장이 문제임.']"
167,041190,2023-08-23,아직도...,['살아 있냐? 이런 쓰레기가 증권시장에 버젓이 거래된다는게 참 신기하다 ㅋㅋ 많이들 묵어라 ㅋㅋ']
168,041190,2023-08-22,신용,['마니 빠졌으니 쫌만 버티면 불꽃이 튈날이 머지않았다고 봅니다. 근데 현재 물타기는 자제하셈~ 2천대까지 밀릴수있으니 ']
169,041190,2023-08-22,찌질한 주식,['오늘도 우리공매투기 11.39% 공매넘들 조빠지게  공매쎄리네  마이 쳐 무라  무개념 공매회충드라   ']
170,041190,2023-08-22,지하 땅굴,"['암반수 캐러 가니?ㅜㅜ\r', '미티갔네...ㅜㅜ\r', ' ']"
171,041190,2023-08-22,천원에 삽니다,"[' ', '안오면 말거 ']"
172,041190,2023-08-22,니미,['개도 아깝다']
173,041190,2023-08-22,오늘도 어김없이 욘?하다,['마이너스러 끝나겠구나 우리공매투자']
174,041190,2023-08-22,어쩌냐~,"['비트코인 이천만일 때도 \r', '주가가 이보다는 좋았는데\r', ' ', '지금은 뭐냐고~썅']"
175,041190,2023-08-22,1년 4개월이 넘었는데 [5],"['-60% 라니\r', '진짜 할말이 없다..\r']"
176,041190,2023-08-22,개잡주?다,['밥팔아 똥사무라 ?쓰벌']
177,041190,2023-08-22,진짜 [1],['징하다 개잡주']
178,041190,2023-08-22,두나무 주총 자사주 매입 나선단다 [1],"['8월 24일 임시주총서 자기주식 취득안 의결 예정\r', '주가 8만원·시총 3조원…2년전 대비 80% 하락\r', '가상자산 거래소 업비트를 운영하는 두나무가 올해도 자사주 매입에 나선다. 가상자산 시장 침체기에도 독보적 입지를 굳히며 양호한 수익을 내고 있지만 상대적으로 주식 가격은 바닥을 기고 있어 주주가치 제고에 나선 것으로 풀이된다.\r', ' ', '대표 20억 직원 연봉 평균 2억\r', '주주는 개털~\r', '공매도로 개미주주 간쓸개 쏙 배먹을 것인가\r', ' ', '주주 배당 한 번 한적 없고\r', '회사만 처드실라면  상장폐지해 놓고 맘대로 하셔\r', '더이상 개미들 희생시키지 말고~ ']"
179,041190,2023-08-21,미친다 ㅋ [2],"['코인 반등 해야 하는데  ㅋㅋㅋ\r', ' ', '1년 가까이  투자한  수익금   다  날아간다..\r', ' ', '반등 언제 하노  ㅋㅋㅋ\r', ' ', ' ']"
180,041190,2023-08-21,진정,['꽁메를 혼내줄 위인이 없단말인가 ? ㅋ']
181,041190,2023-08-21,ㅋㅋㅋㅋㅋ ㅋㅋㅋ 요건몰랐지 [1],"['너희들 5년동안 갖고갈넘잇냐?\r', ' ', '5년동안 계속매집해라\r', ' ', '3만원간다\r', '알아쳐들엇냐?']"
182,041190,2023-08-21,하루 종일 ㅈㄹ욘?한다고,['고생했다 우리공매투자']
183,041190,2023-08-21,지저분한 주식 [2],['역시나 왕  양아치 우기투 공매주식  상폐나 빨리 해라 지저분고  디러운 넘드라']
184,041190,2023-08-20,롤러코스트라 거래대금은 대박이네 [4],['3분기에도 실적 좋을듯']
185,041190,2023-08-19,초전도체 -90%나왔네,['ㄷㄷ']
186,041190,2023-08-18,비트코인3500만원 [1],"['하한가찍자 물이나타게 개잡종아\r', '쥐포야같이 납작해지자 ']"
187,041190,2023-08-18,마니,"['나갔네~ 개미군단 그래도 쫌더 기다려야겄다 시황이 안조으니 서두르지말고 때를 기다려야 쓰겄네 근디, 대표와 꽁메들이 차고치는 고스톱이라서 큰 이슈가 없는한 급등은 어렵다고봐야겄네 스벌!']"
188,041190,2023-08-18,바이든. 그리고 SEC 게리겐슬러 [1],['빨리 디지라']
189,041190,2023-08-18,삼천넘게 손실중이다 [1],['아우;;;;;;;;;;']
190,041190,2023-08-18,예전에 종토방 어떤분이 [3],"['3천원 간다고 그리 글을 써댔었는데\r', '그땐 그냥 안티인줄 알았는데 \r', '그분이 예언가였네 ㄴㄱㅁㄹ 우리공매기술투자']"
191,041190,2023-08-18,반기보고서는 [1],['냇냐..']
192,041190,2023-08-18,비코 오를때는 [1],['좃도 모르는척 하더니..떨어지니까 바로 반응하네..ㅅㅂㄹㄲ']
193,041190,2023-08-18,개잡주? [3],['한번잡주는 영원한 개잡주다 ㆍ쓰벌']
194,041190,2023-08-18,상장폐지 수순 밟나요? [3],"['주가 왜 이렇게 떨어지는 건가요?\r', '아시는 분?']"
195,041190,2023-08-18,움직임 [1],['부도각']
196,041190,2023-08-18,역시 이래야 우리,['공매기술투자 아니겠어 10잡주']
197,041190,2023-08-18,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ불쌍타,"['순간 겁나 쫀 사람들이 많구만, 이러니 살얼음판에서 장난을 많이 하지']"
198,041190,2023-08-18,에헤라~,['꽁메들 축제날이네 스벌! 내년엔 결국 상폐될 조짐이여 회사대표는 회사운영에는 관심없고 매년 곶감빼먹듯 몇십억 보수로 쓸어담고있으니 우찌 회사가 유지되것노']
199,041190,2023-08-18,더이상 떨어질 구간이 있단 말인가? [1],['도대체 얼마나 개잡주이길래? ']
200,041190,2023-08-18,머여? 초전도체여? ㅋㅋㅋ,['2천 가겟노 ㅋㅋㅋㅋㅋ']
201,041190,2023-08-18,죽어라죽어라,['하는구나...ㅜㅜ\r']
202,041190,2023-08-18,개,[' 1 8  잡주']
203,041190,2023-08-18,단타만해라 [2],['호구모집에 당하지 말고 ']
204,041190,2023-08-18,미국 SEC 게리겐슬러,['자다가디져라']
205,041190,2023-08-17,코인 거래량은 천억대 [1],['...단타로 많이하나부네']
206,041190,2023-08-17,무식한 개미들만파네 [1],"['오늘도 2400주 매수\r', '인자 30242주다\r', ' ', 'STO 사업으로\r', '회사는 망할리없음']"
207,041190,2023-08-17,궁디만 들썩거리노,['답답하다']
208,041190,2023-08-17,신성 관련주 가고 갈 거 같다. [1],['그냥 느낌이 그래 ㅋㅋ']
209,041190,2023-08-17,대단하다~~,"['최근 3개월 동안 개미 170만주 매도\r', '개미 전멸~~\r', '대단혀다~ 공매 형아들~']"
210,041190,2023-08-17,이넘은 잡주 50클럽이다,['이넘에 주식은']
211,041190,2023-08-17,개같은 국장에 개같은 주식,['콜라보로 디지것네']
212,041190,2023-08-17,심하네 [1],"['아오~~ㅜㅜ\r', '니가 초전도체냐!ㅜㅜ']"
213,041190,2023-08-16,공매도,['악귀소굴']
214,041190,2023-08-16,100억넘거래대금 절반이다 주식 호재,['ㅋ']
215,041190,2023-08-16,5천원 [1],['언제가냐 실적도굿 비트코인도 꼼지락 거리는데']
216,041190,2023-08-16,유럽.. 현물 etf 출시,"[' ', '  현물거래 etf 유럽이 최초넹..\r', ' 유로넥스트 암스테르담 증권거래소 현지시간15일 상장했다네요. 어제넹..\r', ' ']"
217,041190,2023-08-16,손절끝 [2],"['-27프로\r', ' ', '초전도에서 벌어오마!!!']"
218,041190,2023-08-16,5프로빼고,"['다 손실구간이제?\r', ' ', '다 손절치고\r', ' ', '초전도체나 올라타자\r', ' ', '어짜피 모아님 도다~! ㅎㅎ\r', ' ', '물려있어서 될께아닌듯']"
219,041190,2023-08-16,양아 치이 주식,['공매주식 양아 치주식  ']
220,041190,2023-08-16,신용상환,['오전장에 많이 빠지겠군요']
221,041190,2023-08-16,잃을것도 더 받을것도 없다,['희망을 갖고 가본다']
222,041190,2023-08-16,종합주가 빠지면 빠지고~코베 빠지면 하락,"['미국 나스닦.다우중 하나 빠지면, 하락~\r', '비트 빠지면 하락~\r', '계속 하락만 하다ㅡ 주식 가루 되겠다~\r', '=비트 오늘은 오르고 있는데~~??']"
223,041190,2023-08-15,실적발표,['아직도  안했나?']
224,041190,2023-08-15,실적발표,['했어요']
225,041190,2023-08-15,가상화폐와 우리의 상관관계는 진짜였음,['을 2분기 살적으로입증 ㅡ 그럼 된거야']
226,041190,2023-08-15,광복절 공휴일빔 또나왔네,['퀴즈톡 옵저버 개부럽 ㅜ']
227,041190,2023-08-15,2년 내내 지들이 줘터지면서 ㅋㅋ [1],['계속 공매도니 사장이니 혼내준다네 ㅋㅋㅋ    ']
228,041190,2023-08-14,공매도 비트코인 ETF 승인되는날,"['한강가서 디져뿌라\r', '공매도 얼른얼른 상환해라\r', ' ', '한강가서 디지구싶지않으면..']"
229,041190,2023-08-15,공매도 비트코인 ETF 승인되는날,['2분기 연속적자에서  큰폭 흑자전환만으로도 빨이 움직여야할거야']
230,041190,2023-08-14,형 평단 5천원대 ㅋㅋㅋㅋㅋㅋㅋㅋ,['?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']
231,041190,2023-08-14,토론방 조용하니좋네,['좋아']
232,041190,2023-08-14,평단3900 [3],['탈출하고싶어요...']
233,041190,2023-08-14,사기 꾼 주식,"['살아있네, 대주주와  공매들 검찰조사 언제 ?']"
234,041190,2023-08-14,평단,"['11,200. 징글징글하다 너라는 애']"
235,041190,2023-08-14,평단,['물타기하시오 돈없음 죽음']
236,041190,2023-08-13,현물 etf 어짜피 되는거 99프로 아니...,['시기 문제일뿐']
237,041190,2023-08-12,적자가 공매도 타겟된이유였는데,['실적 잘나와서 진짜 다행이다']
238,041190,2023-08-11,반기보고서 실적 [5],"['출처 \r', 'AWAKE - 실시간 주식 공시 정리채널\r', 't.me/darthacking (https://t.me/darthacking)\r', ' ', '기업명: 우리기술투자(시가총액: 3,100억)\r', '보고서명: 반기보고서 (2023.06)\r', ' ', '매출: 478억(예상치: 0억)\r', '영업익: 435억(예상치: 0억)\r', '순익: 341억(예상치: 0억)\r', ' ', ' 최근 실적 추이 \r', '2023.2Q  478억 / 435억 / 341억\r', '2023.1Q  66억 / 37억 / 37억\r', '2022.4Q  47억 / -1,121억 / -848억\r', '2022.3Q  61억 / -1,571억 / -1,197억\r', '2022.2Q  55억 / -1,757억 / -1,366억']"
239,041190,2023-08-11,업비트 독주,"['업비트 7월 수수료 수익 급증\r', ' ', 'https://naver.me/5R8EAk87']"
240,041190,2023-08-11,어닝 서프라이즈네? [2],"['영업이익이 435억 어디서 난거임?\r', ' ', '두나무 아니더라도 투자는 참 잘하는 회사인거 같아. 요즘같은 시기 손실본거보다도 이익본게 더 많네. \r', '당기손익 지분자산이 4,700억. \r', '당장 시총 1조가도 이상하지 않은 녀석인데 말야.\r', ' ']"
241,041190,2023-08-11,■야들아 내일 무슨날인지 알지? [2],"['내일 비트코인 요동치는 날이다\r', ' ', '왜그런지 모르는넘 손들어\r', ' ', '밑으로 쳐박던지\r', '위로치고올라가던지 둘중에하나\r', ' ']"
242,041190,2023-08-11,저는 신입니다 [1],['다음주에 폭등합니다']
243,041190,2023-08-11,3700 통곡의 벽이네 [1],['저게뭐라고 뚫지를 못해']
244,041190,2023-08-11,"빨리 6,000원대 올려주세요~","['평단 1만이에요~ㅠ\r', '1년 버티기 넘 힘들다']"
245,041190,2023-08-11,에이티넘,['바닥에서.  오십 프로 달성중']
246,041190,2023-08-10,에휴~~~금욜,['........ .  ......']
247,041190,2023-08-10,가보아요~,['4500원~~^^']
248,041190,2023-08-10,지저분한 주식 [1],['아직 상폐 안?네  사기  꾼   주식']
249,041190,2023-08-10,간다 [1],['출발']
250,041190,2023-08-09,오늘,['쪼매 올랐으니 낼은 ㄱ폭락하는거 맞쥬? 이노무 회사 내년엔 상폐될란가? 임원들 년봉이 20여억원인데 우째 회사가 유지되겄노? 지들 배떼지만 불리다가 골로 가는거지']
251,041190,2023-08-11,오늘,"['연봉20억은 개나소나  받는것아닌가?\r', '받을것 받고  영업만 잘했으면  ㅡㅡ']"
252,041190,2023-08-09,"비트 3,900대 3년전 1만원대~","['얼마전 4500원~6,000원대~였다\r', '빠지면 않올라나~??\r', '공매도 너희도 올려야 먹을게 있다~\r', '일단 한번 올려봐라~~']"
253,041190,2023-08-09,■야들아 호가창 쳐다보지두 마라,"['입꽉 깨물고\r', '내년6월달에 던져라\r', '6배 뛰어잇을끼다\r', ' ', '호가창 쳐다보지두마라\r', ' ', 'STO시장 340조 시장이곧온다\r', ' ', '내말명심하그레이~~']"
254,041190,2023-08-09,양아치 공매도 때문에 꼼짝도 못하네,['위지트가 가볍구만']
255,041190,2023-08-09,위지트가 빠를걸..아마,"['2틀간 ?테기 거래 세력수렴 끈낫다는거\r', '코인폭등 놓칠리가없지\r', '오눌 코인주 슛팅은 한번은 나온다\r', '위지투가 2차 vi가능\r', '우투 잘해야 1차로 마무리']"
256,041190,2023-08-09,당분간 상승없을테니 보지마세요,"['이종목 다시 전고 뚫고 하늘높이 올라갈려면\r', 'STO 증권 제도화 들어오고\r', ' ', '두나무 나스닥 상장으로 우리기술투자 지분7퍼 엑시트나올때 돼야\r', '올라갈겁니다\r', ' ', '적게잡아도 1년 이상은 걸리니 그동안은 없는 주식이다 생각하고 있으세요\r', ' ', '지금 3천억유지되는건 두나무 지분만큼 인정받는정도입니다 \r', ' ', ' ', '코인 급등시장에서 두나무 나스닥 상장하면 20조이상은 거뜬하니\r', ' ', '20조에 7퍼인 1조 4천억정도 가치 예상하면\r', '최소한 우기투 최고점 두드리거나 뚫으러 가긴 합니다 ']"
257,041190,2023-08-09,3200원대 찍고 대차상환중,"['찐바닥 3200 흔적을 남기네\r', ' ', '벌써 70만주 갚음\r', ' ', '나도 10만주까지 물량 늘린다 크게 묵어보자\r', ' ', '11월이면 편출되거나 주가 오르거나 둘중하지뭐ㅋ']"
258,041190,2023-08-09,"비트가 4,000을 노크중~","['공매도 다른곳으로 갈듯~   \r', '=우기투 4~5천은 가야 먹을게 있으니~\r', '이럴때 급등으로 올라가야지~']"
259,041190,2023-08-09,"은행 신용강등으로 코인베 상승, 비트코인...","['동호인들\r', ' ', '배터리에서 오려나\r', '초전도체에서 오려나\r', ' ', '공매도 양아치 대표시끼가 있는\r', '우기투는 안오고\r', '에이티넘, 위지트로 갈듯\r']"
260,041190,2023-08-08,대차가 역대 최대네... [1],['공매도 때문에 당분간 오르긴 힘들듯...여긴 뭐 2차전지 처럼 실적이 창창한것도 아니고....']
261,041190,2023-08-08,엉아는 [1],"['실거래는 우투.위지트 코인주만\r', '다른종목 댓글은 놀러가서 도움주는거고\r', '우투대장일때 짱대장들 다떠나고 잡세력\r', '세력이라고 하기에 민망할정도 양아치들이 들어와서 화려햇던 우투전성기 끈낫다\r', '어차피 코인주 날아가게되잇다 위지트가 우투보다는 가볍게 크게 먹울수 잇다고본다 오늘 우투 버리고 위지트로 이사간이유다\r', '거래량도 얼마안되눈물량으로 장난치는 우투 거기다 공매새이들까징 여기는 글럿다..']"
262,041190,2023-08-08,ㅋㅋㅋ 비코는 폭등 [1],"['3880냥 넘어가는디..\r', '양아치 잡세력새이들이 물량장난치네..\r', '지저분하게도 물량모아가네\r', '위지트 종가 반남은거 몰빵한다\r', '위지트 잡세력눔은 그랴도 시원하게 시장가로 매도쳐준다 수십만주를..']"
263,041190,2023-08-08,공매,"['메우기하는겨,  외인들 저가에만 매수혀네,   된장']"
264,041190,2023-08-08,코인은 상승세 탓고 [1],"['올라가야하는디\r', '한투 그지아그 잇나보다\r', '후다닥시장가로 털어라\r', '너저분하게시리']"
265,041190,2023-08-08,이 잡주는 뭐꼬 [1],['ㆍ']
266,041190,2023-08-07,■야들아 곧 2만원간다 [2],"['입꽉 깨물고\r', '내년6월달에 던져라\r', '6배 뛰어잇을끼다\r', ' ', '호가창 쳐다보지두마라\r', ' ', 'STO시장 340조 시장이곧온다\r', ' ', '내말명심하그레이~~']"
267,041190,2023-08-07,참 골빙 들이는 주식이네,['월봉이 말해주네']
268,041190,2023-08-07,에이티넘에서 20퍼 수익중,"['양아치 쓰레기 종목만\r', '마이너스네']"
269,041190,2023-08-07,오늘,"['미선물 상승세 유지시..\r', '오후 코인도 상승세 커질수도\r', '악재는 대부분소멸 고래들의 비코 대량매수움직임..승인도 임박..\r', '쫄거없다 최저가 부근이다']"
270,041190,2023-08-07,에이티넘은 6퍼 상승이네 [1],"['양아치 종목은 배당도 없어\r', '투자도 개판\r', '올라가겠냐']"
271,041190,2023-08-04,냐금냐금 빠지는거 보니 회사 망할듯,['양아치 대표시끼']
272,041190,2023-08-04,엘앤에프보단 영업이익 높지 않나? [3],"['시총 10조가 영업이익이 30억인데....ㅋㅋ\r', ' ', '우기투야 힘 좀 내라!\r', ' ', ' ', ' ']"
273,041190,2023-08-04,업비트가 코인베이스 씹어 먹는다,['https://www.coindesk.com/markets/2023/08/03/south-korean-exchange-upbit-surpasses-coinbase-okx-in-july-trading-volume-to-take-no-2-spot-for-first-time/?outputType=amp']
274,041190,2023-08-04,천원대 예상해본다 [1],['그 후 상장폐지']
275,041190,2023-08-04,비트는 서서히 조정하며 오르고ㆍ거래량도 ... [1],"['우기투만 공매치네~\r', '이러다 터지면 폭발하겠지~\r', '꽉 붙잡고 계세요~']"
276,041190,2023-08-03,공매도 주식,['망한 주식이네']
277,041190,2023-08-03,이제 후다닥 달라붚어 [1],"['지수올라오고 미선뮬지수양호 비트코인 완만한상승세 외인 매수강함..\r', '신용창고 미래 거진거덜난것으로 보임\r', '부담없이 고고고']"
278,041190,2023-08-03,우기투도 비덴처럼 검찰에 고발해요 [2],"['불법공매 조사해달라고, 비뎅은 바로 해주든데']"
279,041190,2023-08-03,어어 이러면 [1],"['안되는디\r', '미래 악성신용털고 다시 신규로 싸게 줏어?네\r', '고점에 물리게 해야하는디\r', '여기주포 양아치냐 돌머리냐']"
280,041190,2023-08-03,양아치 대표시끼 때문에 오를수가 없다,"['수십억 연봉 쳐받고\r', '1천만주 공매도 무덤\r', '에이티넘 대표한테가서 배워라\r', '투자를 어떻게 하고\r', '주주 환원을 어떻게 하는지']"
281,041190,2023-08-03,"비트 폭등 해도 떨구고, 내리면 더떨구고...","['공매도 없는세상~  예전 비트 3,800할때 주가 1만원~1만 넘었었다~']"
282,041190,2023-08-03,대표야 할일없으면 초전도체 투자한다고 떠... [1],['대표야 할일없으면 초전도체 투자한다고 떠들어..']
283,041190,2023-08-03,이제 [1],"['프매수 엄청들어온다\r', '털리지마라..']"
284,041190,2023-08-03,이럼,['완존 꽁메승이네~ 이래서 사기꾼 회사는 접근금지여 임원들 년봉이 20여원이면 이익나면 지들이 다 가져가는거여 스벌 이게 회사여? ㅋㅋ 지발 내년엔 상폐되어 개미들 그만 괴롭혀라! 소원이다']
285,041190,2023-08-03,지금 누가 울고잇을가.,"['초장 털린아그들..ㅋㅋ\r', '엄청겁묵고 털엇더만 치고올라오네..\r', 'ㅋㅋㅋㅋㅋ 꼴조타 엉아말들어야지']"
286,041190,2023-08-03,미래에셋 신용개미들 [1],"['아주 줏되눈구낭.ㅋㅋㅋㅌ\r', '하긴 연중 최저에서 버티곳냐 돈도 없는디..종가 매수준비해나여것다']"
287,041190,2023-08-03,어휴....,['모지리ㅜㅜ']
288,041190,2023-08-03,쳐묵을라고 너무 달려드네..,"['딱보니 반매 4만주정도 나온거같은디\r', '4만주 하종가 매도면 10퍼는 하락혀야\r', '하는디 줏어?으려는 아그들 많네..\r', '매수 하종가로 단가 바꿔라\r', '하종가에 살수잇는기회다..']"
289,041190,2023-08-03,미국 신용등급 하향은?,"['십여년전 미 신용등급 하향시 이놈들이 미국 관점에서 매국노 아닌가 하는 생각이 1차로 들었고 2차로는 무언가 자본시장에서 노리는 것이 있을 것이다 라고 해서  좀 연구해 보니 금값과  아주 일접한 관련이 있더구만.\r', ' ', '그때도 금값이 최고가요 지금도 최고가이니 금 매집세력이 피치를 움직여 신용등급 강등 시킨거 아닌가 생각해 봅니다. 달러 못 믿겠다. 금이 최우선이다. 금투자 펀드 만들어서 \r', '금에 투자하자 뭐 이런거지. 금펀드는 2-3개월  5%쯤 오르다 그 이후로 쯔욱 하향세였다. 자본시장에는 국가도 친구도 없다. 사기꾼들만 득시글하다. 요즘 미국 신용등급 하향은 이런거 아닌가 내 사견이오. 참고들 하세요.\r', ' ', '그리고 1-2년후 슬며시 다시 신용등급 원위치. ']"
290,041190,2023-08-03,코인베이스 50% 급등 [2],"['최근 코베는 60불에서 90불로 50% 급등했는데 우기투는 4000원에서 3570원으로 오히려 하락했네.  요즘 비코도 상승세인데 우기투 6000원 가자.\r', ' ', '달러화 못 믿겠다. 비코 등 암호화?로 투자수요 몰릴 듯 하다.\r']"
291,041190,2023-08-03,오늘 국내지수 반등 [2],"['어제 미등급하향으로 조정\r', '미밤새 조정보다 1퍼가량 많이 조정받앗다.. 현제 미선물 반등중 일회성 악재 소멸로 다시 탄력받을듯..비코도 무난하게 악재소화..고래들 저가인식으로 매수세 강해질듯 우투 시초 하락시 풀매수 4천냥 1차보고 진입']"
292,041190,2023-08-02,내일 아침 25000주가 시장가로 나올듯... [1],"['시간외에서 호가까지 깔고 팔려고 한거 보면 신용 비율 맞출려고 하는거 같은데 아마 오늘 못맞추고 내일 아침에 시장가로 나올듯함 \r', ' ', '근데 누군가가 계속 사고 있는거 보니 다시 올라갈듯함\r', '반대매매 당하는 사람만 안타까운 심정']"
293,041190,2023-08-02,단일가 [1],"['3500냥 잔량 25000주\r', '낼 반대매매 나오겟군 ㅋㅋ\r', '신용 470-480만 하던게 320만\r', '150만 줄엇네.. 다들 그지됫것지\r', '잇는돈으로만 투자혀라 골로가지말공..']"
294,041190,2023-08-02,혹시 우리기술투자 공매도,['상환이나 숏커버링(?) 언제로 지정한지 아는분있으신지요?']
295,041190,2023-08-02,창투사중 우기투가 제일 먼저 터질줄 알았...,['의외로 에이티넘이 치고 나가네...이래서 주식은 어렵다고 하나봐.']
296,041190,2023-08-02,미신용등급 하락여파로 [1],"['지수폭락..오늘밤 미증시도 하락예상\r', '어려운상황속 코인주 폭등\r', '우투만 하락.ㅋㅌ  낼운 달린다에 한표']"
297,041190,2023-08-02,개미,['다 털렷냐']
298,041190,2023-08-02,ㅋㅋㅋ 신용그지새이,"['땜에 베렷네..\r', '낼 오르것네 털어묵은 세력늄둘 원칙이\r', '털린개미들 저가에 못붚게하는거\r', '고가에 뮬리게해야 작옵이 수월하지\r', '위지트는 폭등 요눔정리하면 위지트로가야것다 양아치 주식 우투\r']"
299,041190,2023-08-02,"에이티넘, 위지트는 폭등이네",['이개잡주는 양아치 대표시끼 때문에 가지를 못하네']
300,041190,2023-08-02,3630에 7억정도 호가 나오고 [2],"['외인이 쓸어감\r', '외인이 쓸어가니깐 ㅈㄴ 황급히 뺌 ']"
301,041190,2023-08-02,ㅋㅋ 미래신용그지들,"['안달낫네 반매예정뮬량 많은가보다\r', '비코는 폭등하는디 세력새이는 올리지는않고 바쳐놓고 탈탈털어가니.불상혀..']"
302,041190,2023-08-02,3530 호가 이상한거 나만 봄?? [1],['개신기하네']
303,041190,2023-08-02,신용많은 종목은 매수할때,"['2시30뷴터 매수하면 싸게산다..\r', '신용그지들이 하루종일 눈알쬐리다..\r', '어이쿠나 안되것네 하면서 던져되는시간이다..']"
304,041190,2023-08-02,털때는,"['눈치보지말공 시장가로 내립다 던져라..\r', '구게 고수다..']"
305,041190,2023-08-02,아마도 2시이후 [1],"['지수폭락으로 불안감이 팽배한 시점에서\r', '비트코인 폭등으로 양호한흐름을 타고잇는 코인관련주로 매수세 몰릴듯\r', '일단털리면 바붕되는기다 시장을 잘봐야지']"
306,041190,2023-08-02,위지트에서,"['괸히 이사와서 고생이네\r', '여긴 쫄보.양아치들이 너무많아']"
307,041190,2023-08-02,주포는 다른거 노리나,['비트코인 말고 sto']
308,041190,2023-08-02,털리는 아그들 아마,"['초짜인듯.ㅋㅋ\r', '지수빠지니까 겁나서..ㅎ\r', '2차전지폭락영향인디\r', '개별종목들 상숭종목 많다\r', '비트코인폭등  우투는 비코가 지수다']"
309,041190,2023-08-02,역시 떨어진건 다 잊고 찔끔오르니,['여기저기서 나와서 비트 오른다고 우기투 오른다네...  ']
310,041190,2023-08-02,2차전지주 폭락..,['기타종목들 뜬다...']
311,041190,2023-08-02,우투는 공매가 많앗던,"['종목이라 갑자기 이슈터지면\r', '순식간에 쳐올라간다\r', '공매친거 환수하려면 묻지마 매수해야하거든.. 털리지마라']"
312,041190,2023-08-02,수익율 9프로댜 나주거,['조금만 더오르면 반만 털어야지ㅋㅋㅋ']
313,041190,2023-08-02,카르텔,['공매 카르텔은 안 깨부수냐 ?']
314,041190,2023-08-02,"[삭제된 게시물의 답글]3800,3900... [1]","['주가는 예전에 3,800 ~3,900시 1만원 이상이었는데~~\r', '최근에는, 비트 빠졌다 회복되도 우기투 않오르는 이유~~ 공매인건가~?']"
315,041190,2023-08-02,지금 안달라붚으면,"['4천냥 위에서 잡아야혀\r', '연중최저가 근처에 비코폭등\r', '눈치보다 못잡아\r', '오늘 최소 5퍼이상 상승예상']"
316,041190,2023-08-02,비코 4천돌파는,"['이번주내 .\r', '고래들이 움작인다 매수로..\r', '크게 가보장..']"
317,041190,2023-08-02,비트코인 고래들이 매수시작?,['대표적큰고래인 마이크로가 7억불 주식매각후 비코사겟다고 sec에제출햇다는소식에 비코 급등   밤사이 빅호재가 터지네요.. 아마도 다른고래들도 매수에 나설듯']
318,041190,2023-08-02,비트 갑자기 폭등~,['우기투는 ~?  갑자기 폭등~~하자요~^']
319,041190,2023-08-02,초전도 관련주식 3일째 점상하가다,['미쳐  신성 서남 ']
320,041190,2023-08-01,업비트,"['[서울=뉴시스] 업비트가 2년 연속 국내 가상자산거래소 관심도 1위를 차지했다. (사진=데이터앤리서치) 2023.08.01 *재판매 및 DB 금지[서울=뉴시스]이지영 기자 = 업비트가 2년 연속 국내 가상자산거래소 관심도 1위를 차지했다.      \r', ' ', '데이터앤리서치는 지난 2분기 국내 5대 거래소(업비트·빗썸·코인원·코빗·고팍스)에 대한 투자자 관심도를 집계한 결과 업비트가 2년 연속 선두를 차지했다고 1일 밝혔다.      \r', ' ', '이번 결과는 유튜브와 인스타그램 등 12개 온라인 채널 23만개 사이트에 올라온 게시물 수를 기준으로 계산됐다.      \r', ' ', '업비트는 지난 2분기 총 16만1971건의 정보량을 기록하며 거래소 중 관심도 1위에 올랐다.      \r', ' ', '업비트는 특히 최근 2년간 실시된 빅데이터 분석에서 투자자 관심도 1위를 지키고 있다. 아울러 자산규모 기준 재계 61위로 애경그룹과 삼양그룹, 한솔그룹을 앞섰다.      \r', ' ', ""이어 2위와 3위는 빗썸과 코인원이 각각 차지했다. 이로써 업비트와 빗썸, 코인원이 '빅3'를 형성했다.       \r"", ' ', '빗썸은 지난 4월부터 6월까지 총 8만6818건을, 코인원은 3만3940건을 기록했다.       \r', ' ', '4위 코빗은 2만1269건, 5위 고팍스는 1만800건으로 뒤를 이었다.      \r', ' ', '데이터앤리서치 관계자는 ""비트코인과 이더리움의 신고가 경신 시도와 함께 거래소들에 대한 관심도도 크게 높아질 것""이라고 말했다.      \r', ' ', ' ', '◎공감언론 뉴시스 jee0@newsis.com\r']"
