,Code,Date,Title,Contents
0,051360,2023-08-31,나락행 열차 [1],['출발 1분전']
1,051360,2023-08-31,¿¿¿? ? ?,['아무도몰라?']
2,051360,2023-08-31,오늘 리포터 나왔다.악재출현.,['....']
3,051360,2023-08-31,시간외,['많이올라네']
4,051360,2023-08-31,이재용현수막,"['이재용심심하면자꾸돈훔처감\t조회 0공감 0비공감 0신고\r', 'ufom**** 27.118.***.205 |작성자글 더보기\t2023.08.31 03:06\r', '사형싸움이재용자꾸그냥돈후첨가는데 조회 0공감 0비공감 0신고\r', 'ufom**** 27.118.***.205 |작성자글 더보기 2023.08.31 03:05\r', '자꾸그냥돈훔처가고삭후고꿉는데 조회 0공감 0비공감 0신고\r', 'ufom**** 27.118.***.205 |작성자글 더보기 2023.08.31 03:04\r', '미처뿌래']"
5,051360,2023-08-30,프매 125천주 순매수 모건,['48천주 매수']
6,051360,2023-08-30,아까 걷어간 만주 골치 아프지?,['ㅋㅋ그 2천주씩 내놓은것 누가 사가냐']
7,051360,2023-08-30,요즘 개미가 젤 똑똑함,['튀어라']
8,051360,2023-08-30,"프메 12만주 매수, 모건 45천주",['순매수. 개미만 매도 일관']
9,051360,2023-08-30,ㅋㅋㅋ,['웃기다']
10,051360,2023-08-30,ㅋㅋㅋ,['이거. 또라이네 ㅋㅋ']
11,051360,2023-08-30,오 눈치 좋은 개미 잘 던지네,['받아줄수 있을때 던져라..매수창봐라..절대 받아줄 여력없다']
12,051360,2023-08-30,2만원 철벽이다 [1],['못 뚫는다']
13,051360,2023-08-30,오후장에 급락이네,['ㅎㅎ잘가라']
14,051360,2023-08-30,모건스탠리가 뭐하는곳임?,"['어제는 모건 형이 들어오고\r', '오늘은 린치 누나가 들어왔네요\r', '뭐하는 애들인데 들어오죠?\r', '고점인거같은데..']"
15,051360,2023-08-30,오래된 주주가 많다는건 [1],"['얼마나 오랫동안 물릴 정도로 잡주였던거냐\r', '곧 다시 나락간다..신용비율 늘어나는것 봐라ㅋㅋ']"
16,051360,2023-08-30,3년차 주주 [4],"['대략 3만주 넘게 단가 8원천대.\r', ' ', '참 오래 기다림 \r', ' ', '아직 멀었음.']"
17,051360,2023-08-30,MTN의 이종혁반장이 충분히 상승한 종목... [2],['앞으로는 부정적이라함.']
18,051360,2023-08-29,잘가네,['고고싱']
19,051360,2023-08-29,전장준비중이라는데 돈되나요? [2],['마진좋아유?']
20,051360,2023-08-29,낼은 2만원 간다 [1],['2만원부터는 최고점 갱신이다. 기대된다 ㅎ']
21,051360,2023-08-29,"시총 무겁고, pbr부담스럽고, [7]","['테마로 묶이지 않으면 딱 여기까지지.\r', ' ', '테마로 묶인다면 급등 급락 오고가면서 잡주 본능 나타나겠지']"
22,051360,2023-08-29,5일선 타고 우상향 중~ [2],"['각도가 가파라지는게 조만간 장대양봉 슈팅하며 레벨업 할거같네요~\r', ' ', '조용히 묵묵히 야금야금 계속 오르다가 호재와 함께 크게 터졌으면 좋겠습니다.\r', ' ', '주주님들 모두 돈 많이 버세요^^']"
23,051360,2023-08-29,역사적 고점 [3],['축하한다.이제부터 지옥이다']
24,051360,2023-08-29,곧 2만,['안착하겠네\r']
25,051360,2023-08-29,와 그사이에 더 올랐노,"['부동산 잔금 치르고 어떤가해서 와봤는데\r', '그새 또 2000원 넘게 올랐구나...\r', '베끼들아 축하한다\r', ' ', '주식은 없지만 가끔 놀러올게~']"
26,051360,2023-08-29,ㅋㅋ19500원에 이상 산 주린이들 [4],['한 5년..아니 영영 못올듯']
27,051360,2023-08-29,1/3,"['일단 하차\r', ' ', '나머지는 홀딩.']"
28,051360,2023-08-29,팔고싶다.. [2],['45% 수익인데  어찌할고.']
29,051360,2023-08-29,좀 내려줘 같이 가자 [1],['5일선만 터치해라']
30,051360,2023-08-29,신고가가 쉬운줄아나ㅋㅋ,['ㅋㅋㅋ']
31,051360,2023-08-29,2만 못 올린다,['ㅋㅋㅋ이제 폭락만 남았네']
32,051360,2023-08-29,평단 [2],"['만냥이하인자덜은 여유잇데잉~^^\r', ' ', '신고가 경축!ㅎ']"
33,051360,2023-08-28,"토비스 주요거래처, 최근 매출액 등","['관련 내용 참고하세요\r', ' ', 'https://vo.la/EsBoN']"
34,051360,2023-08-28,여기는 망개미가 이래많냐ㅋㅋ [9],['너무 웃기네ㅋㅋ지난글보면 전부 물려있는애들이 이래많냐']
35,051360,2023-08-28,우 상 향 [1],"['좋구나 이거\r', ' ', '먹어주러 왔다 고수가\r', ' ', '나']"
36,051360,2023-08-28,형세가,"['조만간  급등이네\r', '3만원  가자']"
37,051360,2023-08-28,내일장,['앞자리2자보것다']
38,051360,2023-08-28,토비스 [2],['감사합니다']
39,051360,2023-08-28,"따라가면,개박살남. [2]",['기다리자.']
40,051360,2023-08-26,이제 pbr 매력없음,"['13000원대 들어와라..,올해는 이미. 매력없다']"
41,051360,2023-08-26,"상방닫힘,하방열림.",['필연적임.']
42,051360,2023-08-25,토비스 현황,"['토비스 현황 참고하세요\r', ' ', 'https://vo.la/EsBoN']"
43,051360,2023-08-25,슬슬 토론방 애들 꼬일라하네 후우..,['이건 악재다ㅡ악재여 ㅋㅋ 그래도 이딴 악재는 씹고 가즈아^^ ']
44,051360,2023-08-25,눈치 빠른 연기금 언제 매수 했냐,['ㅋㅋ']
45,051360,2023-08-25,다들 빨리 ㅌㅌ [4],['빨리 매도해야해서 질문 못받는다']
46,051360,2023-08-25,이상하게,['엮이네']
47,051360,2023-08-24,차트고수 [5],"['차트 고수엉아 있으면\r', '차트한번 봐주라 ~\r']"
48,051360,2023-08-24,한동훈 관련주 대장 [1],"['오늘 디지캡은 -20% 가까이 빠져버렸네..\r', '돈 잘 벌고 재무도 좋으니까 토비스 대장으로 꾹 들고 갈만하다\r', '한동훈! 한동훈! 한동훈!']"
49,051360,2023-08-24,이거 원래 이름이 [1],['토비스였어요?']
50,051360,2023-08-24,좋아,['떨어질땐조금 오를땐 많이']
51,051360,2023-08-24,흔들기 구간 돌입.,"['살아남는자가 몇 배 먹는다. \r', '어떻게 조정 줄 지 기대됨.']"
