,Code,Date,Title,Contents
10,101730,2023-08-30,물탈시기,['지금이 기회']
11,101730,2023-08-30,슬슬 장대 양봉 꽂을타이밍인것같은디??,['나만 그렇게보이나 ㅋㅋ? 근데 쌍국이 악재가있어서 어찌될란가.. ']
12,101730,2023-08-30,위맥이 위메보다 24%나 덜 올랐네...,['위맥 52주 신고가가 22500 참 싸네..ㅋㅋ']
13,101730,2023-08-30,"“위메이드, ‘미르’ IP와 나이트크로우...","[' ', '“위메이드, ‘미르’ IP와 나이트크로우 글로벌 출시, 매드엔진으로 하반기 실적↑”\r', ' ', '액토스소프트 라이선스 계약과 매드엔진 종속회사 편입 예고\r', ' ', '백민재 기자\r', ' ', ' ', '(사진=위메이드)\r', '게임사 위메이드(대표 장현국)의 하반기 실적 개선을 예상하는 증권가 전망이 나왔다.\r', ' ', '최근 위메이드는 국내외 주요 기관 투자자를 대상으로 기업설명회를 열고 주요 사업 현황 및 경영 계획을 설명했다. 지난 4월 출시된 위메이드의 ‘나이트 크로우’는 구글플레이 스토어 매출 2위를 유지 중이다.\r', ' ', '이지은 대신증권 연구원은 “‘나이트크로우’ 연내 글로벌 출시 시 국내 성과 이상의 실적 기대된다”며 “향후 액토즈소프트와의 라이선스 계약에 따른 라이선스 매출 증가 및 매드엔진 연결 종속회사 편입에 따라 실적이 개선될 것”이라고 내다봤다. 또 2분기 이후 현재까지 ‘나이트 크로우’의 일평균 매출은 9억원 수준을 유지 중이라고 설명했다.\r', ' ', '‘나이트크로우’의 개발사는 매드엔진으로, 매드엔진은 위메이드가 현재 지분 40%를 보유하고 있는 관계사다. 이 연구원은 “최근 ‘나이트크로우’의 흥행에도 불구하고, 위메이드는 퍼블리셔로서의 제한적인 이익만을 인식하고 있다”며 “향후 매드엔진의 지분을 추가 취득하면서 연결 종속회사로 편입할 경우, 수익성이 늘어날 것으로 기대된다”고 전했다.\r', ' ', '여기에 액토즈소프트와 맺은 ‘미르의전설2’ 라이선스 매출도 이익에 기여할 것이라고 설명했다. 위메이드와 액토즈소프트는 최근 소송을 마무리 짓고 ‘미르의전설’ IP에 대해 정식 라이선스 계약을 맺었다. 계약을 통해 액토즈소프트는 ‘미르의 전설2·3’ 중국(홍콩, 마카오, 대만 제외) 라이선스 사업 독점권을 가지게 된다. 계약 기간은 5년, 계약금은 매년 1000억원씩 총 5000억원이다.\r', ' ', '이 연구원은 “액토즈소프트는 오랜 기간 ‘미르’ IP를 중국에서 운영해 온 회사기 때문에 중국 내에서 ‘미르’ IP의 가치를 제고하는데 도움이 될 것”이라며 “액토즈의 모회사 세기화통의 최대 주주는 텐센트로, 향후 중국에서 사업 진행 시 다방면으로 협력 문의가 가능할 것”이라고 전망했다.\r', ' ', '위메이드는 올해 연내 ‘나이트크로우’의 글로벌 버전을 출시하고, 2024년 상반기에 ‘레전드 오브 이미르’, ‘라운드원베이스볼’을 선보일 계획이다. 2025년 출시를 목표로 ‘디스민즈워’도 개발 중이다. ‘디스민즈워’는 FPS 장르의 PC, 콘솔 게임으로, MS의 엑스박스에도 출시될 예정이다.\r', ' ', '위메이드는 올해 11월 열리는 게임쇼 ‘지스타 2023’에 메인 스폰서로도 참여한다. 메인 스폰서로 들어가는 비용은 약 30억원 내외 수준으로 예상했다. 라이선스 계약금 1000억원의 인식 시점은 3분기로 예상했으며, 3분기에 인식된다면 5년간 매년 3분기에 인식할 예정이다']"
14,101730,2023-08-30,"“위메이드, ‘미르’ IP와 나이트크로우...",['그만좀 퍼 날라라..개찬퀴야~~']
15,101730,2023-08-30,[삭제된 게시물의 답글]해외라 그런지 주...,['배가 아픈건 아니고?']
16,101730,2023-08-30,나스닥1.74% 미선물급등,"['오늘 갭상승 장대양봉이다\r', ' ']"
17,101730,2023-08-30,묵묵이 클났네,"['미국,유럽 다 불장인데\r', '우리 구라정직이 어쩔~~~']"
18,101730,2023-08-29,위맥이 낼 급등각이네..지수도급등이다 [1],"['위맥이 한번가면 무섭게간다~\r', '이만오천원에서 심하게 하락했네\r', '나크 잘만들고 계속 1.2위중\r', '170개국출시되면 대박!\r', '중국미르판호.라이선스계약등\r', '매드엔진 합병 초초급등\r', '전고뚫는다. 신용금지.현금으로모아가셔\r']"
19,101730,2023-08-29,[삭제된 게시물의 답글]기사가 악성찬티냐...,['호구여요?']
20,101730,2023-08-29,"위메이드, 9조원 규모 중국 내 '미르'... [1]","[""위메이드, 9조원 규모 중국 내 '미르' IP 사업 확장... 미르4·미르M 판호 발급 가능성 주목\r"", '장하민 기자\r', ' ', '위메이드의 ‘미르’ IP(지식재산권) 기반 게임의 중국 판호 발급 가능성이 제기됐다. ‘미르의 전설2’ IP를 두고 중국 게임사와 벌인 오랜 분쟁이 마무리 단계에 진입했기 때문이다. 만약 위메이드의 ‘미르4’, ‘미르M’ 등이 중국 외자판호를 발급받게 된다면, 시장가치만 약 9조원으로 평가받는 중국 내 ‘미르’ IP 사업을 다시 확장할 수 있게 될 전망이다.\r', ' ', '앞서 위메이드는 최근 자회사 전기아이피를 통해 액토즈소프트와 ‘미르의 전설2·3’ 라이선스 계약을 체결했다고 밝혔다. 해당 계약을 통해 액토즈는 5년간 중국 내 미르의 전설2·3 IP 기반 게임 및 관련 개발권, 운영권, 개편권, 수권 권리 및 단속권 등과 관련된 모든 독점권을 보유하게 된다. 계약 규모는 매년 1000억원씩 총 5000억원이다.\r', ' ', '이번 라이선스 계약은 미르의 전설 IP의 공동저작권자로서 안정적인 매출을 확보했을 뿐 아니라, 20년간의 분쟁이 화해 국면에 들어섰다는 점에서 중국지역 내 미르 IP 사업을 보다 적극적으로 전개할 수 있게 될 것으로 전망된다. 위메이드는 2001년 중국에 ‘열혈전기’라는 이름으로 ‘미르의 전설2’를 출시했으며, 해당 게임은 2005년 중국 동시접속자 수 80만 명을 기록해 기네스북에 등재되기도 했다. 지난 2020년 보스턴컨설팅그룹(BCG)의 조사에 따르면 중국 내 ‘미르’ IP 시장 규모는 연간 9조 원으로 평가되기도 했다.\r', ' ', ' ', ' ', '이에 미래에셋증권 임희석 연구원은 ”셩취게임즈 및 전반적인 중국 게임사와의 소송으로 얽혀 있다 보니 중국 당국에서도 판호 허가를 위메이드에 쉽사리 내주기는 어려웠을 것“이라며 “주요 소송이 마무리 국면으로 들어선 점과 ‘미르’ IP에 대한 새로운 라이선스 계약이 깔끔하게 체결된 점을 고려하면 중국 게임사들과의 갈등 이슈는 끝나간다고 판단한다”라며 신규 판호 발급 가능성을 제기했다.\r', ' ', '이어 “또한 중국 최대 퍼블리셔이자 셩취게임즈의 모회사 세기화통의 2대 주주인 텐센트와의 협업 가능성도 높아진 것으로 보인다”라며 “위메이드는 텐센트와 이미 협업한 경험이 있으며, 2015년 텐센트가 미르2 IP로 출시한 열혈전기는 월매출 1000억원을 기록한 바 있다”라고 덧붙였다']"
21,101730,2023-08-29,하도 폭락된 상태라 4%이상 올라도 [1],['매도자가  없네요...']
