,code,date,title,contents
23,373220,2023-08-28,"윤석열 찍었다는 어민 ""내가 뽑은 대통령 어디 가셨나""","['일본 핵오염수 해양투기 중단 촉구 경남대회 ... 어민, 청소년, 시민들 발언 쏟아내\r', '[윤성효 기자]\r', ' ', ' ', '이미지 크게 보기\r', ' ', '▲ 25일 저녁 창원 정우상가 앞에서 열린 ""일본 핵오염수 해양투기 중단 촉구 경남대회""에서 전민경 전국어민회총연맹 대회협력실장이 발언하고 있다.\r', 'ⓒ 윤성효\r', ' ', ' ', '이미지 크게 보기\r', ' ', '▲ 25일 저녁 창원 정우상가 앞에서 열린 ""일본 핵오염수 해양투기 중단 촉구 경남대회"".\r', 'ⓒ 윤성효\r', '어민, 청소년, 시민들이 일본 후쿠시마 핵발전소 방사능 오염수 해양방류 중단을 외치며 거리에 나섰다. 특히 지난 대통령 선거 때 윤석열 대통령을 찍었다고 한 어민은 ""내가 뽑은 대통령, 내가 지지하던 국민의힘, 다 어디 가셨느냐""고 따졌다.\r', ""일본방사성오염수해양투기저지 경남행동이 25일 저녁 창원 정우상가 앞에서 '일본 핵오염수 해양투기 중단 촉구 경남대회'를 열었다. 300여 명의 참석자들은 먼저 묵념에 이어 '임을 위한 행진곡'을 불렀고 여러 구호를 외쳤다.\r"", ' ', ' ', '발언이 이어졌다. 통영에 살고 있는 전민경 전국어민회총연맹 대외협력실장이 중간에 마이크를 잡아 ""일본 후쿠시마 핵폐기물 해양투기 나는 반대한다""고 강조했다.\r', ' ', '전 실장은 ""2023년 8월 24일 13시 03분은 우리에게는 또 다른 가슴 아픈 흑역사의 기록이 될 것이다. 그들은 바다와 국민을 외면했다""라며 ""어떠한 경제적 가치로 변명한다고 해도 핑계가 될 수가 없을 것이다""라고 말했다.\r', ' ', '어민들의 상황에 대해 그는 ""지금은 한참 조업철이라 바다를 보면 희망이었고 기쁨이었다. 그러나 요즘 조업 나가는 바다가 공동묘지를 가는 것 같다라고 표현을 한다""라며 ""수산의 1번지 통영에서 전어 선단들이 전어철을 맞아 전어를 국민 식탁에 올려야 하는데 그러지 못하고 조업을 포기했다""라고 소개했다.\r', ' ', '""저희도 잡고 싶다""고 한 그는 ""그러나 잡을 수가 없다. 국민의 85%가 수산물을 기피해 먹지 않고 있다""라며 ""수도권에서 소비가 일어나야 하는데 잡으면 뭐하느냐. 소비자가 먹지 않고있으니 어민이 힘들지 않느냐. 다음 달이면 추석이 되는데 다른 지역 어업인들 말 들어보니 전복 선물 예약이 한 건도 없다고 한다. 폐업 신청자만 완도에서 70여 군데가 넘는다고 한다""고 전했다.\r', ' ', '그러면서 전 실장은 ""어민이 과학을 상식으로 알아야 하는 세상이 되었다, 정부가 국민의 소리를 괴담이라고 외면하고 남의 나라 일을 겸허히 받아들이겠다며 국민 혈세로 애꿎은 피해 보상을 고민하고 있다""라며 ""그런 거 필요 없고 다시 되돌려 놓으면 된다. 버스 잘못 타면 내려서 다시 갈아 타면 된다. 무슨 말만 하면 괴담이다, 빨갱이다, 왜 그런 말들을 하느냐""고 따졌다.\r', ' ', '""지금 대통령 저도 뽑았다""고 털어놓은 전 실장은 ""일본이 핵오염수를 바다에 투기하는데 왜 여·야로 갈라치기 하고 괴담이라 하느냐""라며 ""대한민국 대통령과 모든 국민이 함께 일본을 규탄해야 하는 거 아니냐. 내가 뽑은 대통령, 내가 지지하던 국민의힘, 다 어디 가셨느냐. 왜 덮어 두고 안전하다 하느냐""고 물었다.\r', ' ', '""해양 생태계의 변화무쌍을 누가 감히 단정 지을 수 있느냐""고 한 전 실장은 ""왜 성실하게 바다만 바라보고 순수하게 살던 어민들끼리 서로 갈라지게 하느냐. 그 사이좋던 형님 아우 사이가 이제는 여당 야당 편이 된 듯 하다. 핵오염수 투기는 전 세계가 반대하고 있는데 한국만 찬성한다며 의아해 한다""라고 했다.\r', ' ', '전 실장은 ""핵오염수 투기는 막아내야 하는 게 맞지 않느냐. 왜 순수한 어민들을 정치에 이용하느냐. 평생 책임지지도 못할 거면서 당장 멈추어달라. 지금이라도 늦지 않았다. 정부가 나서야 한다. 일하라. 일 하시라고 대통령 시켜줬다. 못 하시겠거든 제발 좀 내려오시라""고 외쳤다.\r', ' ', ' ', '이미지 크게 보기\r', ' ', '▲ 25일 저녁 창원 정우상가 앞에서 열린 ""일본 핵오염수 해양투기 중단 촉구 경남대회""에서 청소년들이 발언하고 있다.\r', 'ⓒ 윤성효\r', ' ', '청소년들도 무대에 올랐다. 서지희 학생(중3)은 ""오염수 방류도 충격적이지만 이에 대처하는 우리나라의 태도는 더 충격적이다. 일본 정부를 두둔하고, 오염수 방류 반대를 무조건 괴담으로 몰아붙이는 이 정부가 도대체 어느 나라 정부인지 물어보지 않을 수가 없다""라고 말했다.\r', '서 학생은 ""왜 몇몇 어른들의 선택 때문에 앞으로 오십 년, 육십 년 또는 그 이상을 더 살아갈 청소년들이 이리도 큰 피해를 봐야 하는지 이해할 수 없다. 오염수 방류 우려가 커지자 급식에 수산물을 늘린다고 한다. 저희가 왜 먹어야 하느냐""라며 ""정부와 반대되는 의견을 표출했다고 눈치를 봐야 하는 이 사회에 분노를 느낀다. 하루 빨리 피해를 최소화할 수 있는 방침을 준비하고, 지금이라도 방류를 중단시킬 수 있도록 함께 노력해야 한다""고 호소했다.\r', ' ', '문가빈 학생(고3)은 ""왜 일부 어른들의 어리석은 선택에 자라나는 청소년들이 고통받아야 하느냐""라며 ""우리 청소년들은 너무나도 두렵다. 우리는 여태 당연히 여기던 것, 당연히 여겨야 마땅할 것들을 전부 빼앗길 위기에 처했다. 오염수 방류의 결과가 얼마나 끔찍하고 참담할지 감히 상상조차 할 수가 없다""라고 했다.\r', ' ', '이어 ""하지만 현 대통령의 행보를 보면 국민을 고려할 생각이 있는지 의구심이 든다. 우리 청소년들은 대통령께 묻고 싶다. 고통 받을 국민의 시선으로 세상을 바라보기 위해 노력이라도 해 보신 적 있느냐""라며 ""이번 결정이 일으킬 문제들은 청소년들의 눈에도 너무나 명확하게 보인다. 그러나 국가 원수이자 행정부 수반인 대통령이라는 분은 모른다. 아니면 알고도 외면하고 있는 것이냐""라고 덧붙였다.\r', ' ', '""도대체 누구를 위한 국가냐""고 한 문 학생은 ""핵 오염수 방류에 반대하는 국민을 괴담 조작 세력으로 치부하고 남는 수산물은 군대, 학교 등 급식으로 줘버리면 그만이다. 이렇게 국민의 삶을 궁지로 몰아넣는 것이 정녕 국가이고 정부라는 것이냐? 믿을 수 없을 만큼 참혹하지만 그것이 우리가 직면한 대한민국 정부의 현주소이다""라고 말했다.\r', ' ', '강종철 경남행동 공동대표는 대회사를 통해 ""핵오염수 방류는 핵테러의 시작이다. 끝까지 막아야 한다. 단기간에 끝나지 않고 그 영향이 대대로 이어질 것이다""라며 ""우리는 핵오염수에 분노하는 국민의 힘을 모아내고, 일본 제품 불매 운동과 윤석열정부 규탄 투쟁을 할 것""이라고 말했다.\r', ' ', '조형래 민주노총 경남본부장은 ""윤석열 정부는 전 세계 생명을 파괴하는 일본의 무도한 침략에 손을 잡고 있다""라며 ""대대손손 지켜 나가야 할 환경의 심장인 태평양에 독침을 꽂았다. 윤석열 정부는 그 침략에 자주성을 잃고 한 마디 말도 못하고 있다""라고 말했다.\r', ' ', '조병옥 전농 부경연맹 의장은 ""답답하다. 국가가 나서서 방류 반대를 해야 하는데, 오히려 내년 총선이 오기 전에 퍼뜩 내보내라고 했다고 한다. 이게 말이 되느냐. 이 소식을 듣는 순간 때리는 시어머니보다 말리는 시누이가 더 밉다는 말이 생각났다. 윤석열 정권을 이대로 놓아 두어도 되겠느냐""라고 말했다.\r', ' ', '백남해 천주교 신부는 ""지금 정부는 핵폐수 방류를 말리지도 않고, 말리는 척도 안 한다. 그러면서 말마다 국민 건강을 지킨다고 한다. 새빨간 거짓말이다""라며 ""중국이 일본 수산물에 대해 전면 수입 금지를 했다. 그러자 일본은 그 대응 수위가 너무 높아서 당황해 한다고 한다. 반면 한국은 폐수가 아무 문제가 없다 하니 이번 기회에 후쿠시마 수산물을 사달라고 수입 금지를 풀어 달라고 한다. 지금 정부 논리라면 후쿠시마 수산물 수입 금지하는 게 잘못된 것이다""라고 말했다.\r', ' ']"
24,373220,2023-08-28,밧데리 아저씨 추천주다,['자 드가자~~']
25,373220,2023-08-28,모간이,['목표주가 낮주연폭등이다']
26,373220,2023-08-28,하한가 ■ LFP 과소평가 리스크,"['LFP 기술도 없는 고가 배터리 업체 LG에너지솔루션.\r', ' ', '세계시장 점유율 14% 이지만 ㅋㅋㅋㅋ\r', ' ', '중국제외 세계시장 점유율이라는 사기로 고평가 ㅎㅎㅎㅎ\r', ' ', ' ', '‘에코프로 형제’ 등 양극재株 투자자 직격…“LFP배터리 리스크 과소평가” [투자360]\r', '입력2023.08.28. 오후 4:30\r', 'https://n.news.naver.com/article/016/0002189356?sid=101']"
27,373220,2023-08-28,공견 ,['양아치  돼지닮아네   돼지 는 경제 말아먹는  암덩어리  공견 들은 증시말아먹는  암덩어리 돼지야  독도는 누구 땅이냐']
28,373220,2023-08-28,너무 뻔하다 ㅋㅋ수급들어오면서 악재발표,"['악재가 떴는데 수급이 들어오는게 너무 식상하네요 ㅋㅋㅋ\r', ' ', '보통 이런패턴일때 추가적인상승이나오더라고요 굳이팔지맙시다']"
29,373220,2023-08-28,인자 ....,"['딱 55천원만 더 회복되면 퉁이네.\r', ' ']"
30,373220,2023-08-28,"[펌] 하나기술,원익피앤이 등  배터리 기업, 설비투자 100조…30조는 韓 돌아온다","['K배터리, 장비도 물 건넌다\r', '배터리사, 해외 투자에도 국익 도움\r', ' ', '장비 국산화 비율 90% 안팎\r', '배터리3사, 설비투자 앞으로도 100兆\r', '이중 30~40% 이상 장비 투자\r', ' ', 'NCM배터리 시장 선점 효과\r', '튼튼해진 장비 생태계\r', '해외 배터리도 ""韓 장비 사겠다""\r', ' ', ' ', ' ', '""해외 생산라인에 있는 장비요? 다 국산인데요.""\r', ' ', '요즘 한창 해외 공장 건설로 정신이 없는 국내 배터리 업체 관계자들에게 현지 공장의 장비 국산화율을 물어보면 대부분 국산이라는 대답이 돌아온다. 국산이 당연하다는 것이다. 말하자면 해외에 배터리 공장을 세우면 한국 장비가 해외로 나간다. 배터리도 팔고, 장비도 수출하는 일석이조 효과가 있다. 반면 수십년간 한국을 대표하는 상품 역할을 한 반도체 장비 국산화율은 30% 이하다. 외국에 반도체 공장을 지을 땐 장비를 네델란드, 일본, 미국에서 사와야 한다. 반도체 해외 생산라인보다는 배터리 해외 공장이 한국경제에 더 기여할 수 있다는 의미다.\r', ' ', '한국 배터리업계의 힘은 ‘소부장 생태계’다. 소재·부품·장비 중에서 가장 관심도가 떨어졌던 장비의 국산화 비율은 90%안팎이다. ‘K 배터리’와 함께 장비업계도 바다를 건넌다. LG에너지솔루션·SK온·삼성SDI 등 국내 배터리 3사가 2027년까지 짓는 공장에 들어갈 설비투자(CAPEX) 규모만 100조원에 가깝다. 이 중 장비에 투입될 돈이 40조원 가량이다. 우리 장비 기업들의 ‘수주 먹거리’는 더욱 넘쳐날 것이다. 배터리 공장을 세우는 외국 기업들도 한국 장비에 관심을 보이고 있다. 배터리 3사가 일찍부터 시장을 선점해 소부장 생태계를 키워온 것이 이제 빛을 보고 있다는 평가다.\r', ' ', ' ', '배터리 설비투자 앞으로 100兆…장비에만 30兆 이상\r', ' ', ' ', '국내 배터리 3사가 2027년까지 짓기로 한 글로벌 공장 규모는 연산 1109.3GWh(기가와트시)다. 현재 가동 중인 공장을 제외하고 2027년까지 추가로 짓는 공장 규모만 757.3GWh에 이른다. 1GWh당 설비투자가 평균 1300억원 들어간다고 봤을때 설비투자 총액은 98조4490억원으로 100조원에 육박한다. 설비투자 중에서 30~40% 이상이 장비 구매에 들어간다.\r', ' ', '금액으로 따지면 약 29조5300억~39조3800억원 규모다. 설비투자액 내 장비 투자 비중은 공장 규모가 크면 클수록 높아진다. 건설 비용은 규모의 경제로 인해 대규모일수록 보다 저렴해지는 데 비해 장비 비용은 규모가 커질수록 비례해 높아지기 때문이다. 특히 30GWh 이상의 대규모 공장을 다수 짓고 있는 미국의 경우 중국이나 헝가리, 폴란드보다 장비 비중이 더욱 높아질 것으로 보인다.\r', ' ', '이들 장비 대부분은 국산이다. SK온의 경우 신규 배터리 공장의 국산화율이 95% 이상이라고 밝혔다. LG에너지솔루션은 2021년 7월 충북 청주 오창공장에서 열린 ‘K배터리 발전전략 보고대회’에서 최근 3년(2018~2020년)간 장비의 국산화 비율이 87% 수준이라고 했다. 삼성SDI는 장비 국산화율 95%라고 밝혔다. 2025년을 기점으로 폭발적인 성장이 예고된 북미를 중심으로 장비 발주가 본격화하면서 양극재 등 핵심 소재뿐만 아니라 장비업계에도 훈풍이 분다.\r', ' ', '국산 배터리 장비, 왜 자립도 높나\r', ' ', ' ', '또다른 첨단산업인 반도체의 상황은 다르다. 국산화율이 20% 수준에 그친다. 반도체장비 국산화율은 국내 반도체 기업에 공급된 장비 중 국내기업이 국내에서 생산한 비율을 가리킨다. 국내 장비 수입 중 77.5%는 미국·일본·네덜란드 등 3국에 의존하고 있다. 어플라이드머티리얼즈(미국), ASML(네덜란드), 램리서치(미국), 도쿄일렉트론(일본), KLA(미국) 등 ‘세계 5대 반도체장비 기업’의 국내 매출액은 203억달러(약 25조 9637억원)로 점유율이 81.3%에 달했다(한국국무역협회 국제무역통상연구원 자료).\r', ' ', '배터리 장비의 높은 국산화 비율은 국내 배터리 3사가 시장을 선점했기 때문이다. 현재 대세를 이루고 있는 리튬이온배터리는 일본에서 태동했지만 대규모 양산을 먼저 시작한 것은 국내 배터리 기업들이다. 1990년대부터 노트북·휴대전화 등에 들어가는 소형전지를 양산하기 시작했다. 덕분에 장비 생태계도 튼실해졌다. 삼성전자·LG전자·현대차 등 지근거리에 지속적인 수요처가 있었기에 가능했다. 전기차 시대를 맞아서는 더욱 규모가 커졌다.\r', ' ', ' ', '해외기업 수주 따내는 장비 기업들\r', ' ', ' ', '대규모 공급을 통해 기술력을 키운 배터리 장비사들은 국내뿐만 아니라 해외로도 진출하고 있다. NCM(니켈·코발트·망간)으로 대표되는 하이니켈 배터리를 양산하는 해외 공장에 대규모 장비를 납품한 이력을 가진 업체를 한국 밖에서는 찾아보기 힘들다. 물론 일부 중국기업들이 해외 공장 납품 경험이 있다. 하지만 미국과 서구 국가들은 중국기업들을 공급망에서 배제하는 추세다. 이런 ‘중국 따돌리기’ 기조로 인해 국내 장비기업들은 반사이익을 누릴 것으로 보인다. 미국 상무부는 지난해 33개 중국 업체를 포함한 수출통제 기업 목록 UVL(미검증 리스트)를 발표했는데, 이 목록에는 CATL의 조립 공정 장비 공급사인 하이무싱 등이 올랐다.\r', ' ', '국내 배터리 장비 기업들은 한국 배터리 3사 뿐만 아니라 유럽·미국 등 해외 배터리셀 제조사들에게도 제품을 공급하고 있다. 2026년 이후 배터리 양산을 목표로 걸고 있는 유럽기업들의 장비 수요가 늘어나고 있어 추가적인 수주 가능성이 높다. 하나기술, 에스에프에이, 탑머티리얼 등이 제각기 장비 컨소시엄을 꾸려 노스볼트·엔비전AESC·프레이어·ACC 등에 국산 배터리 장비를 공급하고 있다. 너도나도 배터리 양산에 나서면서 기술력과 대규모 수주 실적을 갖춘 한국 장비 기업들이 쾌재를 부르고 있는 것이다. 반도체판을 좌우하는 네덜란드 ASML같은 장비 기업이 한국에서 나오지 말란 법도 없다.\r', ' ', '다만 배터리 장비 기술은 비용 절감 등 분야에서 보다 고도화할 필요는 있다는 평가다. 글로벌 배터리 장비 시장은 올해 7조6319억원 규모에서 연평균 31% 이상 성장해 2030년 39조6910억원 규모로 커질 것으로 보인다(시장조사전문업체 프리시던스 리서치 자료).\r', ' ', '배터리판 ASML 나올까…공정별 韓 배터리 장비 기업은\r', ' ', ' ', '배터리 공정은 전극→조립→ 활성화(화성)→검사 공정으로 크게 4단계로 나눠진다. 우리 장비 기업들은 섞고 누르고 자르고 숙성시키는, 배터리 세부 공정 하나하나에 맞는 장비를 개발했다.\r', ' ', '우선, 전극(극판) 공정은 배터리의 가장 기본이 되는 양극과 음극을 만드는 제조 공정이다. 성능과 제조 효율을 높이는 공정 장비가 필요하다. 제품 종류와 폼팩터(외형별 분류)에 따라 계량된 활물질(전기 에너지를 만들어 내는 활성 물질)과 도전재(전자의 이동을 촉진시키는 물질), 바인더(소재 결합·도포를 돕는 물질) 등을 섞는 믹싱 공정이 첫번째다. 믹싱 공정에는 티에스아이, 윤성에프앤씨, 제일엠앤에스와 같은 기업들의 장비가 들어간다. 이후 구리박과 알루미늄박을 전극에 얇게 코팅하고 건조하는 과정을 거치는데 이를 코팅 공정이라고 한다. 코팅장비를 한화 모멘텀·씨아이에스·피엔티 등의 업체가 만든다.\r', ' ', ' ', ' ', ' ', '이후 전극은 두개의 커다란 롤 사이로 통과해 납작하게 만든다. 입자 사이의 불필요한 공간을 없애며 에너지 밀도가 높아진다. 롤프레싱 공정에는 씨아이에스, 피엔티의 장비가 들어간다. 납작해진 전극을 각 사이즈에 따라 가로로 자른 후(슬리팅) 다시 세로 방향으로 잘라주면(노칭) 전극 공정이 완료된다.\r', ' ', '이렇게 완성된 전극은 파우치·각형·원통형 등 폼팩터에 따라 조립 공정을 거친다. 양극·음극·분리막을 층층이 쌓거나(스태킹) 접거나(폴딩) 감아서(와인딩) 파우치나 알루미늄 캔에 넣은 후 전해액을 주입한다. 이 공정을 거치면 배터리 형태는 완성된다. 톱텍·원익피앤이·하나기술 등이 조립 공정 장비를 만들어낸다.\r', ' ', '여기에 전지 특성을 심는 것이 활성화 공정이다. 이 공정에서는 배터리를 충·방전하고 ‘숙성(에이징)’시켜 활성화한다. 에이징은 정해진 온도, 습도에서 일정 시간동안 보관해 배터리 내부에 전해액을 충분히 분산시켜 이온 이동의 최적화 상태를 만드는 공정이다. 원익피앤이, 에이프로, 삼지전자 등의 장비를 사용한다. 이후 검사장비를 통해 셀의 불량을 점검하고 포장을 거쳐 세상에 나오게 된다.\r', ' ', '배터리 공정별 장비 투자 비중은 대개 전극공정(30%), 조립공정(17%), 활성화공정(29%), 검사·자동화 공정(24%)으로 이뤄진다. 매출액 기준(2022년)으로 보면 에스에프에이(이차전지 부문·5429억원), 원익피앤이(2888억원), 필에너지(1897억원), 씨아이에스(1572억원) 등의 기업이 배터리 장비 기업 순위에서 상위권에 포진해 있다. 배터리 기업들의 장비 발주는 공장 준공 시점보다 1년~1년 반 가량 앞서 시작된다. 2025년 준공되는 다수의 미국 공장에 공급될 배터리 장비 발주가 폭발적으로 늘어나는 시점이 다가왔다는 평가다']"
31,373220,2023-08-28,"모건스탠리, LG엔솔 목표가 63만원→57만원 하향…""전기차 수요 둔화""","['이제 진짜 수주공시 나올때 다 되었나 봅니다.\r', ' ', '모건이들 저런 리포트 내고, 언론에서 좀전에 뿌리고 ㅋㅋㅋㅋ\r', ' ', ' ', '그런데 \r', '오늘 장중에 제일 많이 쓸어 담고, 장마감에 풀로 쓸어 담았네요..\r', '오늘 매동 JP모건, 모건스탠리 확인해 보세요\r', ' ', '이제 개투들 스마트해져서 이런데 안속는 단다~이것들 하는게 완전 코메디네..ㅋㅋㅋㅋ\r', '포홀도 15일 이후 주가 떨어진다고 하고 즈그들은 쓸어 담더니...똥줄 타나 보다\r', ' ']"
32,373220,2023-08-28,달리자 ,['65만 공매도놈들  닭장에 가둬 죽는그날까지']
